from http://www.psc.isr.umich.edu/dis/census/Features/tract2zip/,,,
Zip,Median,Mean,Pop
79412,33147.78,40431.74,15650.00
79413,43262.73,56186.33,21187.00
79414,33887.52,42976.71,17121.00
79415,29805.29,35931.45,17689.00
79416,47706.17,62182.61,32296.00
79423,56550.13,70214.14,32178.00
79424,73958.59,94603.01,39023.00
79501,11530.34,13015.23,879.00
79502,52222.00,59306.00,1350.00
79503,36700.27,49451.65,175.00
79504,31636.88,41785.07,2344.00
79506,46807.53,56294.02,730.00
79508,61467.00,82019.00,1242.00
79510,25193.82,28472.70,3681.00
79511,34051.87,54019.38,1338.00
79512,37231.87,45421.55,8197.00
79517,53960.90,72223.48,200.00
79519,39891.50,49952.71,74.00
79520,37200.84,48142.57,2449.00
79521,35685.96,48065.87,3980.00
79525,46421.77,52401.74,2842.00
79526,39395.14,54113.27,979.00
79527,52862.79,66991.67,251.00
79528,846.00,960.76,10.00
79529,331.46,483.33,14.00
79530,61467.00,82019.00,480.00
79532,36018.14,48509.75,940.00
79533,46124.39,52600.48,472.00
79534,40032.69,47918.13,181.00
79535,47543.00,60309.00,183.00
79536,46263.92,52900.81,4988.00
79537,47543.00,60309.00,111.00
79538,38704.46,48493.24,271.00
79539,35071.00,54672.00,178.00
79540,52222.00,59306.00,89.00
79541,61205.34,81229.43,791.00
79543,48419.89,53904.69,1186.00
79544,35071.00,54672.00,512.00
79545,47494.24,60247.43,1788.00
79546,36542.88,45474.96,2006.00
79547,35071.00,54672.00,758.00
79548,35071.00,54672.00,174.00
79549,44765.70,59944.51,15577.00
79553,34781.86,49019.46,3469.00
79556,38129.46,48061.03,12995.00
79560,47613.41,53616.89,137.00
79561,47905.42,56255.02,662.00
79562,60349.61,79887.66,3669.00
79563,45985.24,54713.84,1159.00
79565,35833.00,48314.00,295.00
79566,52549.78,68343.84,333.00
79567,39825.59,46311.46,3373.00
79601,22145.50,27140.29,14847.00
79602,48441.57,60594.98,18822.00
79603,34023.04,41965.65,22976.00
79605,36265.38,45611.37,25037.00
79606,63454.32,73525.46,22885.00
79607,39401.22,45239.46,2242.00
79701,37285.52,51585.89,27728.00
79703,50805.46,56495.24,20592.00
79705,71342.23,103015.60,33536.00
79706,58196.11,70296.08,19571.00
79707,69586.74,99251.57,32854.00
79713,44522.81,62618.64,592.00
79714,50266.37,78450.57,14786.00
79718,16773.00,29326.00,721.00
79719,40077.00,48254.00,397.00
79720,39831.18,51005.66,33640.00
79730,50833.00,60481.00,250.00
79731,50420.59,57254.13,4193.00
79733,73254.00,78996.00,210.00
79734,43750.00,53089.00,2137.00
79735,38534.59,48100.82,13315.00
79738,58409.00,93416.00,275.00
79739,61075.42,77065.02,963.00
79741,30258.00,48435.00,288.00
79742,40077.00,48254.00,490.00
79743,50062.76,59539.32,339.00
79744,50828.77,60709.07,1362.00
79745,43946.06,50869.54,6125.00
79748,55648.95,60716.03,173.00
79749,38544.50,57520.46,255.00
79752,41796.84,55630.66,2245.00
79754,83889.00,81800.00,80.00
79755,62857.00,67925.00,230.00
79756,41701.95,53334.50,9066.00
79758,52825.00,101564.00,2197.00
79759,30258.00,48435.00,23.00
79761,39891.34,52293.07,30488.00
79762,54068.31,71749.34,39056.00
79763,43182.82,51300.34,34079.00
79764,44592.91,58765.29,20725.00
79765,63604.16,95551.30,6927.00
79766,42343.16,75517.93,6115.00
79770,34853.00,37147.00,33.00
79772,37411.52,42477.04,12747.00
79777,40077.00,48254.00,170.00
79778,62784.72,67882.80,878.00
79780,16773.00,29326.00,224.00
79781,44789.29,53552.07,267.00
79782,38419.45,54744.01,3976.00
79783,38750.00,59333.00,201.00
79785,34853.00,37147.00,91.00
79788,40077.00,48254.00,506.00
79789,40139.00,50140.00,974.00
79821,28311.73,38128.96,7142.00
79830,15703.36,23281.83,3487.00
79831,37463.00,64248.00,29.00
79834,37463.00,64248.00,200.00
79835,26161.03,36085.08,12690.00
79836,29472.23,39123.91,5772.00
79837,49842.00,70135.00,587.00
79838,25235.24,34300.27,8699.00
79839,22647.00,34453.00,1938.00
79842,37463.00,64248.00,498.00
79843,447.42,632.00,42.00
79845,25968.86,36682.29,5010.00
79846,26632.00,37619.00,104.00
79847,27495.15,42618.63,167.00
79848,70.80,82.90,2.00
79849,26369.43,29315.59,13208.00
79851,22647.00,34453.00,641.00
79852,37463.00,64248.00,799.00
79853,22459.79,30480.22,3729.00
79854,39847.50,48353.46,194.00
79855,35491.58,56042.49,2336.00
79901,12337.80,16078.21,11328.00
79902,29170.61,48877.25,21236.00
79903,29881.71,39228.68,18451.00
79904,28261.72,38074.88,35060.00
79905,18245.16,25810.39,26036.00
79906,36613.24,43193.83,4374.00
79907,25991.98,36192.38,55132.00
79908,67148.00,70938.00,3673.00
79911,87668.41,95363.92,1565.00
79912,61388.66,75931.12,77161.00
79915,23886.73,32131.27,40057.00
79916,36832.26,43461.74,2995.00
79920,32292.00,40928.00,153.00
79922,81537.97,121710.37,8935.00
79924,39265.96,45684.28,59058.00
79925,42478.42,50465.08,40639.00
79927,30582.99,39345.37,39016.00
79928,41332.02,52005.13,49544.00
79930,28788.93,40488.94,28410.00
79932,54351.30,67239.92,24986.00
79934,58640.62,65661.45,19174.00
79935,37203.77,49700.45,18042.00
79936,50132.52,58747.85,111086.00
79938,47800.85,57623.74,53520.00
79942,50653.00,70186.00,2.00
80002,48821.64,63847.25,18020.00
80003,57384.16,65358.14,35384.00
80004,64730.23,76219.42,35892.00
80005,82459.39,89959.36,25553.00
80007,129125.46,152422.65,7262.00
80010,29469.40,36467.07,39728.00
80011,40642.04,47525.26,47461.00
80012,39441.56,48346.39,46665.00
80013,69219.78,76613.44,69588.00
80014,48191.72,60542.52,36710.00
80015,84469.13,93486.86,62432.00
80016,111405.56,127106.06,41219.00
80017,54458.00,62012.76,34270.00
80018,77616.70,88185.63,9206.00
80019,58825.00,72867.00,1690.00
80020,76814.71,90056.46,46871.00
80021,70750.25,79724.30,30051.00
80022,53746.23,59901.23,42699.00
80023,103703.37,118305.78,15415.00
80024,43367.00,51971.00,228.00
80025,98393.00,115024.00,253.00
80026,70380.03,87450.63,26378.00
80027,91486.11,111814.61,31034.00
80030,40545.91,48642.77,15329.00
80031,71892.96,83309.92,33932.00
80033,47754.71,59311.12,23969.00
80045,31222.00,32293.00,277.00
80101,50610.73,67684.37,392.00
80102,74211.43,82119.76,5514.00
80103,70417.66,75783.58,2458.00
80104,80366.28,94052.42,27588.00
80105,67456.10,79598.52,1171.00
80106,24566.69,30754.43,1521.00
80107,84807.16,99982.75,12042.00
80108,132069.14,165155.91,22612.00
80109,103068.19,117576.45,17219.00
80110,37579.81,47666.20,20867.00
80111,102465.59,138763.03,28948.00
80112,77981.85,97549.97,29217.00
80113,89234.79,128677.13,20562.00
80116,114262.02,139456.64,3942.00
80117,67663.65,85471.23,2587.00
80118,106548.51,124474.57,5308.00
80120,55714.18,72577.13,28435.00
80121,94567.71,137318.46,17853.00
80122,83052.79,94569.84,29783.00
80123,71300.44,87323.59,43667.00
80124,104011.69,127181.08,18020.00
80125,106823.30,116609.21,10190.00
80126,107744.71,127728.99,39698.00
80127,101405.45,116963.12,42597.00
80128,83668.63,93968.72,34988.00
80129,106661.62,122847.81,27007.00
80130,103524.60,114329.54,27054.00
80131,126538.00,142695.00,243.00
80132,104768.67,120875.34,19637.00
80133,81486.50,91597.01,2042.00
80134,99993.00,112093.27,55075.00
80135,107203.08,123055.01,3833.00
80136,69417.02,76496.66,4834.00
80137,80253.80,90684.48,1323.00
80138,94778.39,110123.57,29786.00
80202,55447.76,84968.40,10148.00
80203,37803.26,52320.29,18839.00
80204,32811.02,43100.14,31493.00
80205,41393.77,53800.19,29221.00
80206,58609.72,91240.13,21521.00
80207,53150.63,78548.70,21216.00
80209,82847.97,120332.42,21526.00
80210,62912.37,94512.06,33946.00
80211,44349.95,59212.79,31583.00
80212,52599.43,65803.96,18051.00
80214,39606.78,48817.25,24821.00
80215,53032.02,69561.28,17843.00
80216,28057.72,41594.25,10924.00
80218,50281.34,73900.92,17928.00
80219,36374.96,45277.34,61296.00
80220,64490.66,94863.20,33529.00
80221,42702.38,52159.26,37779.00
80222,47429.21,64644.15,20073.00
80223,39016.34,48067.63,17987.00
80224,43988.91,62656.14,17256.00
80226,51553.82,61653.61,30930.00
80227,57191.73,73495.93,33667.00
80228,76212.75,88191.59,30138.00
80229,46792.95,54099.70,49598.00
80230,57045.13,94644.17,7559.00
80231,40033.62,58018.40,32127.00
80232,58436.97,67484.22,21411.00
80233,61279.99,67132.27,45386.00
80234,64407.26,82636.60,25937.00
80235,56975.16,75929.17,7571.00
80236,47702.90,57259.63,16123.00
80237,53774.31,76421.47,17569.00
80238,117951.76,130699.93,10058.00
80239,49027.47,58182.30,40512.00
80241,87809.61,92710.21,31746.00
80246,45520.10,65108.55,12875.00
80247,34579.13,45602.63,25449.00
80249,66545.43,71885.90,23404.00
80260,39769.58,46279.32,31412.00
80301,74191.79,109036.42,22555.00
80302,48062.23,77142.61,26941.00
80303,59503.08,78625.13,22361.00
80304,74044.86,103034.75,25623.00
80305,75551.08,96072.82,16874.00
80310,31637.60,43323.27,6578.00
80401,68694.59,91898.76,39378.00
80403,90321.27,111272.08,18211.00
80420,61017.00,62214.00,933.00
80421,71730.41,79714.31,8042.00
80422,58703.15,71046.55,4326.00
80423,79475.97,100123.92,169.00
80424,62488.53,77799.76,9627.00
80425,84345.00,94320.00,184.00
80426,83210.00,105703.00,104.00
80427,58036.00,70220.00,822.00
80428,61442.00,71084.00,706.00
80432,39148.00,49084.00,439.00
80433,95100.39,112700.05,8354.00
80434,37222.00,53537.00,43.00
80435,74881.00,87421.00,7278.00
80436,54614.21,58823.73,565.00
80438,54427.00,58513.00,486.00
80439,96556.53,126193.75,23778.00
80440,55048.95,58630.82,2422.00
80442,60942.25,68444.24,2309.00
80443,81760.00,94181.00,3676.00
80444,54427.00,58513.00,1080.00
80446,62222.79,66186.65,3715.00
80447,62904.00,65046.00,1964.00
80448,72486.03,77011.83,193.00
80449,49056.56,61395.91,909.00
80451,60857.18,68449.88,753.00
80452,55121.91,68432.74,3097.00
80453,114296.32,142112.63,197.00
80454,87054.00,96230.00,1224.00
80455,96015.11,136103.34,497.00
80456,39343.89,49327.77,620.00
80457,70645.32,90453.40,612.00
80459,57963.00,67981.00,2450.00
80461,41287.58,49198.23,7090.00
80463,71418.37,83190.05,136.00
80465,89672.29,108623.19,15147.00
80466,84722.00,103282.00,3338.00
80467,51800.19,60345.62,2224.00
80468,57963.00,67981.00,391.00
80469,49853.57,59852.09,337.00
80470,83124.03,96541.01,3287.00
80471,84722.00,103282.00,23.00
80473,37222.00,53537.00,51.00
80475,73895.45,79365.44,57.00
80476,54427.00,58513.00,194.00
80477,58237.00,74358.00,155.00
80478,60949.16,68432.28,1606.00
80479,60625.00,62583.00,48.00
80480,37222.00,53537.00,1300.00
80481,91645.98,128571.33,572.00
80482,61362.68,67715.95,1630.00
80483,60625.00,62583.00,585.00
80487,67180.17,81495.59,16745.00
80488,58237.00,74358.00,157.00
80497,72059.79,91948.70,411.00
80498,72011.00,92027.00,7002.00
80501,46664.93,60065.51,39521.00
80503,77792.19,104459.51,31064.00
80504,76695.60,87009.86,46876.00
80510,58991.00,72277.00,420.00
80511,57134.00,82636.00,76.00
80512,58875.02,84750.89,2185.00
80513,79805.70,87955.45,10296.00
80514,53063.42,60701.84,4106.00
80515,65209.81,87613.68,1010.00
80516,100395.62,112190.24,20254.00
80517,53761.89,75745.54,9221.00
80520,63601.00,69635.00,1498.00
80521,33646.64,45236.83,33409.00
80524,56254.09,71075.79,31668.00
80525,65004.52,83700.18,48419.00
80526,54911.49,67808.13,44183.00
80528,85598.52,102468.53,17946.00
80530,66424.16,75286.34,3790.00
80532,70195.00,94428.00,165.00
80534,73166.25,80055.92,11301.00
80535,53168.56,75020.40,2636.00
80536,53355.58,80662.02,1759.00
80537,60602.09,69682.12,38821.00
80538,64623.17,78695.67,43930.00
80540,71894.46,102312.95,4461.00
80542,81837.00,98378.00,3631.00
80543,61799.63,70041.01,5887.00
80544,99207.00,124216.00,111.00
80545,44773.43,66158.88,851.00
80546,82951.00,89232.00,149.00
80547,95599.00,99018.00,624.00
80549,65490.48,75071.36,8642.00
80550,72018.99,84290.57,20675.00
80601,65681.54,72255.91,33833.00
80602,91376.62,107604.43,27665.00
80603,69312.95,81428.25,11973.00
80610,51732.36,66282.43,2791.00
80611,54906.00,64496.00,659.00
80612,57419.87,68723.83,430.00
80615,60209.14,83315.17,7482.00
80620,43641.64,51359.55,17775.00
80621,54720.77,61087.93,12079.00
80622,57519.83,70468.60,268.00
80623,46915.00,59516.00,1028.00
80624,62786.51,82502.98,946.00
80631,27777.74,36299.58,43568.00
80634,59763.56,72771.60,52861.00
80640,68180.75,75711.64,11054.00
80642,64761.72,73506.30,4309.00
80643,64294.17,69015.23,3011.00
80644,64392.39,85674.52,2989.00
80645,49873.76,62168.01,3905.00
80648,54906.00,64496.00,1001.00
80649,59846.63,69963.13,299.00
80650,52238.10,65997.76,1432.00
80651,68968.53,77887.15,4176.00
80652,63724.00,67902.00,574.00
80653,57106.04,70389.77,791.00
80654,52295.34,62857.59,2359.00
80701,43511.43,49378.90,16042.00
80705,38750.00,50313.00,884.00
80720,37573.65,48362.03,2558.00
80721,44406.00,57421.00,154.00
80722,46963.26,60552.76,349.00
80723,41546.53,55142.32,7179.00
80726,43105.65,47050.34,381.00
80727,38708.26,52075.69,425.00
80728,50787.00,63123.00,878.00
80729,54906.00,64496.00,540.00
80731,43873.51,52605.72,1494.00
80733,46584.62,57501.76,529.00
80734,44404.05,57452.35,3045.00
80735,45205.00,62857.00,405.00
80736,46275.21,56998.95,648.00
80737,37625.00,49649.00,1537.00
80740,45304.00,56262.00,108.00
80741,47111.89,61052.92,935.00
80742,54906.00,64496.00,225.00
80743,44675.16,55619.37,1074.00
80744,37625.00,49649.00,488.00
80745,46026.02,56647.56,156.00
80746,43300.00,51554.00,29.00
80747,42813.00,46438.00,462.00
80749,37625.00,49649.00,341.00
80750,57989.00,71733.00,412.00
80751,41981.61,54761.15,18857.00
80754,54906.00,64496.00,164.00
80755,45205.00,62857.00,163.00
80757,45304.00,56262.00,255.00
80758,82210.56,115521.78,3805.00
80759,37894.09,50623.86,4698.00
80801,45304.00,56262.00,154.00
80802,47125.00,57621.00,238.00
80804,37049.00,52482.00,327.00
80805,41743.46,51501.49,453.00
80807,41749.36,50530.89,5304.00
80808,57698.69,66130.03,6351.00
80809,58646.00,86001.00,1519.00
80810,47125.00,57621.00,1127.00
80812,45304.00,56262.00,275.00
80813,38567.97,46180.48,2055.00
80814,64951.71,71728.92,4023.00
80815,39629.77,51429.36,911.00
80816,56097.07,65522.68,5180.00
80817,56881.08,62234.63,27311.00
80818,42249.68,59579.88,343.00
80819,58547.84,85402.39,921.00
80820,54333.00,67981.00,806.00
80821,37317.28,52713.42,1093.00
80822,37722.00,50439.00,260.00
80823,37049.00,52482.00,203.00
80824,38444.86,51638.58,207.00
80825,47125.00,57621.00,422.00
80827,57230.44,67778.77,549.00
80828,44403.38,62610.24,3341.00
80829,47697.07,72752.13,5476.00
80830,44034.00,54549.00,254.00
80831,48754.86,55332.47,15211.00
80832,59153.02,67039.93,666.00
80833,43466.89,55425.36,754.00
80834,39000.00,50893.00,318.00
80835,44034.00,54549.00,911.00
80836,41793.00,54339.00,1157.00
80840,22043.47,24416.62,2196.00
80860,30938.00,55543.00,594.00
80861,41245.29,53663.24,255.00
80862,47125.00,57621.00,31.00
80863,67895.95,77624.89,11754.00
80864,48125.00,57413.00,1325.00
80902,38641.79,47730.14,12289.00
80903,35789.13,46570.25,15057.00
80904,44940.30,60126.01,19867.00
80905,35665.02,46195.78,16254.00
80906,68000.58,87837.47,37719.00
80907,45139.03,56639.70,26758.00
80908,104627.17,116926.61,13827.00
80909,39138.78,49217.71,35739.00
80910,33375.20,41158.67,28794.00
80911,58647.27,65043.28,30596.00
80913,45518.56,76855.91,2988.00
80914,42833.00,51698.00,386.00
80915,46731.54,56177.53,19519.00
80916,41213.69,45635.64,34640.00
80917,52406.53,65933.55,29273.00
80918,61105.03,73503.89,45467.00
80919,84220.43,105879.02,27398.00
80920,90168.75,100744.05,38569.00
80921,106000.64,118253.39,18999.00
80922,71791.02,80286.28,26549.00
80923,74313.35,80265.02,26105.00
80924,102083.00,101583.00,4534.00
80925,62377.03,65231.07,5906.00
80926,85245.09,98450.88,1403.00
80927,67264.00,77566.00,604.00
80928,51537.41,58296.00,1202.00
80929,59913.49,65870.30,231.00
80930,55168.10,62460.35,821.00
80938,67264.00,77566.00,17.00
80951,60027.32,71738.92,4202.00
81001,33151.14,44279.95,30498.00
81003,18647.92,27286.39,11005.00
81004,28844.26,37449.14,25540.00
81005,50001.93,60306.96,29975.00
81006,53631.20,69980.81,11513.00
81007,60184.30,68438.19,29709.00
81008,51934.37,65747.94,9641.00
81019,46964.00,54815.00,1690.00
81020,2739.41,3232.63,51.00
81021,40089.00,52660.00,14.00
81022,51843.55,59175.14,1560.00
81023,57907.55,71678.50,1236.00
81024,36732.14,44233.20,100.00
81025,40890.96,49115.62,1071.00
81027,51204.00,60423.00,125.00
81029,41696.00,58967.00,326.00
81030,57404.00,67504.00,193.00
81033,38189.00,47929.00,155.00
81036,40089.00,52660.00,962.00
81038,36412.00,45452.00,486.00
81039,35808.09,44217.75,1856.00
81040,44607.00,61873.00,536.00
81041,39215.41,52878.53,760.00
81043,35060.00,43723.00,61.00
81044,36412.00,45452.00,224.00
81045,40089.00,52660.00,88.00
81047,35616.27,44948.62,1559.00
81049,51204.00,60423.00,289.00
81050,39971.16,47457.93,9894.00
81052,34198.91,43707.47,9534.00
81054,36429.44,45496.60,5134.00
81055,44607.00,61873.00,1339.00
81057,36412.00,45452.00,418.00
81058,33319.78,45271.93,990.00
81059,50357.28,59717.99,651.00
81062,38189.00,47929.00,2439.00
81063,38170.19,48004.12,2726.00
81064,42437.62,59080.57,282.00
81067,30981.16,39403.48,5670.00
81069,46361.08,55744.98,1888.00
81071,40089.00,52660.00,334.00
81073,30922.81,39017.48,1932.00
81076,38189.00,47929.00,418.00
81077,48949.00,52519.00,532.00
81081,51204.00,60423.00,70.00
81082,29134.43,40604.96,9502.00
81084,39256.06,54341.08,137.00
81087,30854.17,38890.37,145.00
81089,28299.90,42104.48,4602.00
81090,41696.00,58967.00,981.00
81091,48308.45,58173.51,797.00
81092,48879.61,62309.13,865.00
81101,33411.72,43964.47,13776.00
81120,30635.84,42606.12,2267.00
81121,53125.00,103866.00,270.00
81122,58703.54,72432.03,8228.00
81123,33590.82,47904.50,805.00
81124,36345.00,46866.00,303.00
81125,31512.45,40833.21,3401.00
81126,18355.00,30945.00,276.00
81128,66697.36,98302.37,115.00
81129,28750.00,41199.00,156.00
81130,53786.02,98712.58,671.00
81131,34087.00,48777.00,1189.00
81132,36875.47,45224.79,3231.00
81133,33629.00,47947.00,840.00
81136,4113.73,5530.19,39.00
81137,101871.84,143182.92,5214.00
81138,18355.00,30945.00,56.00
81140,35397.90,46159.33,2341.00
81141,28750.00,41199.00,1318.00
81143,34087.00,48777.00,672.00
81144,38638.16,47298.78,7267.00
81147,57535.81,80550.57,11446.00
81148,28750.00,41199.00,404.00
81149,34087.00,48777.00,838.00
81151,34894.73,45591.81,1470.00
81152,18387.08,30980.70,1434.00
81154,50861.46,61130.81,1148.00
81155,34087.00,48777.00,225.00
81201,31917.95,41137.94,6104.00
81210,60578.45,82689.34,275.00
81211,43328.05,59605.96,7623.00
81212,33408.79,45053.05,24881.00
81220,51110.41,82976.12,141.00
81221,31750.00,51060.00,310.00
81222,40637.00,53421.00,263.00
81223,40637.00,53421.00,1639.00
81224,60662.10,80432.52,3446.00
81225,60699.00,80436.00,952.00
81226,19807.87,28101.84,5981.00
81227,49720.00,63745.00,10.00
81230,45017.02,59051.42,9075.00
81231,35502.00,42844.00,715.00
81232,40637.00,53421.00,23.00
81233,40637.00,53421.00,823.00
81235,74659.00,87472.00,802.00
81236,46891.56,61468.65,1017.00
81237,60504.00,84081.00,82.00
81239,60504.00,84081.00,79.00
81240,46388.29,55241.26,4323.00
81241,60504.00,84081.00,78.00
81242,49369.82,63318.98,606.00
81243,44654.00,78921.00,93.00
81244,31750.00,51060.00,398.00
81248,35188.59,50249.18,48.00
81251,38716.00,44746.00,220.00
81252,39909.00,56220.00,3830.00
81253,38575.82,55376.86,410.00
81301,55053.41,72387.38,28308.00
81303,59772.50,73989.86,7743.00
81321,42341.44,55590.89,14459.00
81323,46050.59,56837.58,4360.00
81324,43024.00,57002.00,47.00
81325,51430.42,58217.06,116.00
81326,60392.06,74839.06,2193.00
81327,48710.00,60846.00,639.00
81328,49239.08,67660.34,4069.00
81330,49196.00,69166.00,26.00
81331,48710.00,60846.00,476.00
81334,32500.00,36686.00,1493.00
81335,48710.00,60846.00,131.00
81401,47074.98,56086.07,22437.00
81403,53184.45,65719.90,10534.00
81410,44979.28,56486.71,1655.00
81411,39779.00,50484.00,55.00
81413,36788.13,53828.52,5243.00
81415,39561.69,49340.68,1612.00
81416,43695.13,50081.29,13874.00
81418,45120.00,56700.00,1714.00
81419,39718.16,49356.83,3883.00
81422,39779.00,50484.00,692.00
81423,52381.33,59791.02,1480.00
81424,39779.00,50484.00,1239.00
81425,44977.77,55359.70,5424.00
81426,77284.00,84144.00,181.00
81427,58393.00,70058.00,1124.00
81428,46424.80,53144.45,3701.00
81429,39779.00,50484.00,181.00
81430,76827.79,83692.01,727.00
81431,40351.71,50906.95,460.00
81432,58434.56,70088.99,2682.00
81433,43783.00,49896.00,659.00
81434,44654.00,78921.00,158.00
81435,63553.83,92323.69,4965.00
81501,34912.02,45159.55,23465.00
81503,50322.26,59059.27,15250.00
81504,52725.57,59049.47,28481.00
81505,58943.82,82877.03,9779.00
81506,63047.92,89011.53,10961.00
81507,72814.74,97265.48,15081.00
81520,41225.01,48963.60,13447.00
81521,60258.38,72894.36,15397.00
81522,57188.00,73971.00,139.00
81523,57188.00,73971.00,763.00
81524,67865.00,97897.00,2300.00
81525,67865.00,97897.00,871.00
81526,59696.57,74529.97,5321.00
81527,57188.00,73971.00,2073.00
81601,46363.96,56973.93,11594.00
81610,49583.00,55444.00,446.00
81611,63506.40,147810.63,9921.00
81612,57204.00,91665.00,20.00
81615,68044.18,105989.21,2839.00
81620,62447.42,87023.20,10450.00
81621,71650.34,90053.07,5914.00
81623,65741.26,81009.97,15235.00
81624,56667.00,70399.00,1537.00
81625,54806.91,60702.87,12921.00
81630,56644.68,70695.10,979.00
81631,76781.69,85601.71,8215.00
81632,82215.12,118222.02,10276.00
81633,49583.00,55444.00,19.00
81635,56491.02,73360.41,5957.00
81637,71591.63,78892.73,7657.00
81638,49583.00,55444.00,112.00
81639,53121.94,65086.38,2463.00
81640,49583.00,55444.00,249.00
81641,451.21,504.54,35.00
81642,57204.00,91665.00,61.00
81643,56667.00,70399.00,793.00
81645,71833.00,76829.00,1121.00
81646,56667.00,70399.00,184.00
81647,66268.34,81127.37,7104.00
81648,65511.00,67246.00,2808.00
81649,71833.00,76829.00,277.00
81650,68158.22,71229.87,12947.00
81652,65991.44,75741.01,4904.00
81653,54938.52,62507.02,31.00
81654,66774.07,104310.89,1391.00
81655,81330.51,99823.09,65.00
81656,57204.00,91665.00,242.00
81657,72692.75,128225.65,5581.00
82001,50426.16,57289.95,35484.00
82005,56532.00,54173.00,417.00
82007,42609.70,50918.67,19096.00
82009,68862.97,86891.14,31703.00
82050,59938.00,75661.00,401.00
82051,73864.00,121888.00,60.00
82052,73864.00,121888.00,23.00
82053,59938.00,75661.00,1524.00
82054,59938.00,75661.00,920.00
82055,73864.00,121888.00,285.00
82058,73864.00,121888.00,52.00
82059,72126.00,99185.00,135.00
82060,59938.00,75661.00,372.00
82061,72126.00,99185.00,39.00
82063,130509.00,211407.00,100.00
82070,46669.43,60138.17,19766.00
82072,41110.26,52605.84,15533.00
82073,51566.00,69853.00,72.00
82081,70983.88,86378.11,60.00
82082,94001.00,126366.00,1603.00
82083,66510.79,106478.17,373.00
82084,73864.00,121888.00,16.00
82190,60621.65,88772.47,369.00
82201,43292.09,56904.39,6467.00
82210,42935.86,56110.70,399.00
82212,46347.18,53025.24,474.00
82213,43445.00,50138.00,513.00
82214,43445.00,50138.00,1302.00
82215,43445.00,50138.00,132.00
82217,44009.00,56845.00,107.00
82219,46654.00,52524.00,48.00
82221,44009.00,56845.00,635.00
82222,45813.00,57504.00,107.00
82223,46412.25,52918.94,996.00
82224,45813.00,57504.00,23.00
82225,45830.49,57400.42,2067.00
82227,45813.00,57504.00,241.00
82229,58036.00,78573.00,74.00
82240,42939.56,54996.59,10235.00
82242,45813.00,57504.00,39.00
82243,44009.00,56845.00,187.00
82244,44009.00,56845.00,478.00
82301,59157.38,70108.35,9584.00
82321,66089.00,75735.00,717.00
82322,73044.00,95667.00,106.00
82323,66089.00,75735.00,186.00
82324,38698.00,48192.00,268.00
82325,56306.08,61612.96,878.00
82327,38876.04,48371.03,929.00
82329,41244.02,53527.59,359.00
82331,56262.79,61550.46,2286.00
82332,63553.49,72074.89,97.00
82334,66089.00,75735.00,501.00
82335,38698.00,48192.00,21.00
82336,73044.00,95667.00,498.00
82401,49830.85,66769.91,7866.00
82410,40528.00,58269.14,1760.00
82411,52922.83,67883.65,664.00
82412,47148.00,60067.00,626.00
82414,45569.14,58092.59,15011.00
82420,47148.00,60067.00,783.00
82421,48973.31,62630.58,448.00
82422,54148.00,68834.00,105.00
82423,47980.14,61235.71,233.00
82426,53638.57,68438.84,2644.00
82428,40114.00,57948.00,139.00
82430,45521.00,51163.00,100.00
82431,47153.60,60074.01,3552.00
82432,40114.00,57948.00,315.00
82433,54358.00,72155.00,789.00
82434,48750.52,64647.24,156.00
82435,47867.32,64343.07,11738.00
82440,55579.00,71908.00,145.00
82441,47636.22,63782.90,250.00
82442,53686.00,81843.00,732.00
82443,42767.81,53059.08,4697.00
82450,54358.00,72155.00,177.00
82501,47788.44,60671.64,19408.00
82510,51116.00,59564.00,423.00
82512,39398.00,50242.00,210.00
82513,38486.38,63873.12,1879.00
82514,39398.00,50242.00,1645.00
82515,52815.66,61639.89,446.00
82516,45407.38,55181.81,496.00
82520,49107.90,58756.39,13535.00
82523,55936.15,65052.46,868.00
82601,50586.34,62953.37,27400.00
82604,61843.90,74268.70,25882.00
82609,50944.06,73834.70,15730.00
82620,76665.59,90485.31,210.00
82630,77538.00,91702.00,10.00
82633,53428.28,65846.22,9592.00
82635,57434.00,66215.00,207.00
82636,63260.19,87104.86,3981.00
82637,57321.37,67271.32,4136.00
82638,77538.00,91702.00,17.00
82639,49113.81,65151.67,805.00
82640,47578.00,63779.00,29.00
82642,55728.09,65184.31,94.00
82643,57434.00,66215.00,469.00
82644,30134.00,41202.00,1480.00
82646,77538.00,91702.00,20.00
82648,77538.00,91702.00,56.00
82649,53836.62,62774.83,1120.00
82701,53599.90,61675.87,5455.00
82710,50179.99,58621.56,243.00
82711,51723.74,61876.12,110.00
82712,46848.00,51597.00,264.00
82714,49393.92,56964.36,95.00
82716,67574.91,78431.02,18747.00
82718,84196.64,92819.63,23003.00
82720,51715.33,61858.38,955.00
82721,52106.00,62682.00,3078.00
82723,52440.00,71016.00,278.00
82725,71962.00,78474.00,207.00
82727,75939.49,85396.63,1838.00
82729,47155.79,52334.39,2251.00
82730,52430.82,70786.82,1566.00
82731,71962.00,78474.00,135.00
82732,87033.00,98100.00,2154.00
82801,81981.38,103360.91,24554.00
82831,58016.75,73201.41,216.00
82832,55392.44,73476.31,618.00
82833,57576.00,76186.00,225.00
82834,45525.31,61248.29,7585.00
82835,57576.00,76186.00,318.00
82836,57182.00,68869.00,1073.00
